"ID","ans_ratio","ans_rt","ans_acc","ans_switch","applied_problems"
"p3_12",1.25,0.991310377666667,1,2.23333333333333,101
"p3_12",1.33,0.802554333666667,1,1.94444444433333,101
"p3_13",1.11,1.14949557766667,0.533333333333333,2.03333333333333,113
"p3_13",1.14,1.22850466666667,0.555555555333333,2.16666666666667,113
"p3_13",1.2,1.21685055566667,0.722222222333333,2.27777777766667,113
"p3_13",1.25,1.24390155566667,0.777777777666667,2.111111111,113
"p3_13",1.33,1.14137268866667,0.766666666666667,2.377777778,113
"p3_14",1.11,1.09370316666667,0.611111111333333,3.05555555533333,102
"p3_14",1.14,1.02756927766667,0.833333333,2.55555555566667,102
"p3_14",1.2,1.04466016666667,0.944444444333333,2.99999999966667,102
"p3_14",1.25,1.01594288866667,0.777777777666667,2.72222222233333,102
"p3_14",1.33,1.106509389,0.888888888666667,2.888888889,102
"p3_15",1.11,1.270915667,0.444444444333333,2.44444444433333,120
"p3_15",1.14,1.15643424466667,0.577777778,2.94444444433333,120
"p3_15",1.2,1.21716894466667,0.888888889,2.55555555566667,120
"p3_15",1.25,1.216817111,1,2.77777777766667,120
"p3_15",1.33,1.01787033333333,0.888888888666667,2.44444444466667,120
"p3_16",1.11,0.8384735,0.722222222333333,3.166666667,105
"p3_16",1.14,0.8663795,0.722222222,2.777777778,105
"p3_16",1.2,0.764111222333333,0.888888888666667,2.888888889,105
"p3_16",1.25,0.838904333333333,0.944444444333333,3,105
"p3_16",1.33,0.773692416666667,0.861111111,3.16666666666667,105
"p3_17",1.11,0.761244166666667,0.5,3.33333333333333,97
"p3_17",1.14,0.8098965,0.666666666333333,3.16666666666667,97
"p3_17",1.2,0.762295722,0.722222222333333,3.11111111133333,97
"p3_17",1.25,0.762182655666667,0.866666666666667,3.26666666666667,97
"p3_17",1.33,0.741493389,0.833333333333333,3.44444444466667,97
"p3_18",1.11,1.04892132233333,0.633333333333333,2.822222222,118
"p3_18",1.14,0.921216555666667,0.555555555666667,2.94444444433333,118
"p3_18",1.2,1.064852422,0.533333333333333,2.27777777766667,118
"p3_18",1.25,0.98408425,0.694444444333333,3.11111111133333,118
"p3_18",1.33,0.933812277666667,0.833333333333333,2.83333333333333,118
"p3_19",1.11,0.949173333333333,0.644444444333333,3.04444444433333,118
"p3_19",1.14,0.958601044666667,0.7,2.64444444433333,118
"p3_19",1.2,0.929282833333333,0.766666666666667,3.32222222233333,118
"p3_19",1.25,0.954496111,0.833333333333333,2.688888889,118
"p3_19",1.33,0.817532777666667,0.888888888666667,3.16666666666667,118
"p3_20",1.11,1.82529893333333,0.655555555666667,2.68888888866667,120
"p3_20",1.14,1.873935522,0.822222222,2.711111111,120
"p3_20",1.2,1.89373441133333,0.811111111,2.68888888866667,120
"p3_20",1.25,1.90449055566667,1,2.6,120
"p3_20",1.33,1.63338892233333,0.944444444333333,2.54444444466667,120
"p3_21",1.11,0.870282944333333,0.555555555666667,2.66666666666667,95
"p3_21",1.14,0.828211011,0.833333333333333,3.06666666666667,95
"p3_21",1.2,0.838181155666667,0.822222222333333,2.64444444433333,95
"p3_21",1.25,0.876513889,0.833333333333333,2.5,95
"p3_21",1.33,0.745197166666667,0.833333333333333,2.833333333,95
"p3_22",1.11,2.07517375,0.638888889,3.27777777766667,117
"p3_22",1.14,2.088852611,0.722222222333333,2.777777778,117
"p3_22",1.2,1.9871378,0.888888889,2.76666666666667,117
"p3_22",1.25,2.023831,0.833333333,2.611111111,117
"p3_22",1.33,2.00556238866667,0.888888888666667,3.05555555533333,117
"p3_23",1.11,0.999305055666667,0.555555555666667,2.94444444433333,112
"p3_23",1.14,0.960549189,0.811111111,2.5,112
"p3_23",1.2,0.841295288666667,0.811111111,2.611111111,112
"p3_23",1.25,0.867256777666667,0.833333333333333,2.55555555566667,112
"p3_23",1.33,0.890893555666667,0.944444444333333,2.222222222,112
"p3_24",1.11,0.7275152,0.666666666666667,2.73333333333333,112
"p3_24",1.14,0.762498244333333,0.733333333333333,3.05555555566667,112
"p3_24",1.2,0.751994277666667,0.777777778,2.66666666633333,112
"p3_24",1.25,0.8612145,0.777777778,3.16666666633333,112
"p3_24",1.33,0.692412722333333,0.666666666666667,3.05555555566667,112
"p3_25",1.11,0.723547166666667,0.777777778,3.777777778,101
"p3_25",1.14,0.760983778,0.666666666333333,3.277777778,101
"p3_25",1.2,0.7394259,0.811111111,3.9,101
"p3_25",1.25,0.763874166666667,0.777777777666667,3.777777778,101
"p3_25",1.33,0.746856555666667,0.888888888666667,3.222222222,101
"p3_26",1.11,1.29952253333333,0.577777778,1.95555555566667,112
"p3_26",1.14,1.12686972233333,0.722222222333333,2.05555555533333,112
"p3_26",1.2,1.320476111,0.722222222333333,2,112
"p3_26",1.25,1.26166685566667,0.944444444333333,2.34444444433333,112
"p3_26",1.33,1.1192425,1,2.33333333333333,112
"p3_28",1.11,0.801018855666667,0.644444444666667,1.4,71
"p3_28",1.14,0.859592444333333,0.766666666666667,1.822222222,71
"p3_28",1.2,0.793703311,0.766666666666667,1.36666666666667,71
"p3_28",1.25,0.80816,0.833333333,1.388888889,71
"p3_28",1.33,0.803205111,1,1.42222222233333,71
"p3_29",1.11,0.908667944666667,0.7,1.28888888866667,132
"p3_29",1.14,0.922618666666667,0.777777777666667,1.55555555533333,132
"p3_29",1.2,0.931813777666667,0.888888889,1.34444444433333,132
"p3_29",1.25,1.02509133333333,0.833333333333333,1.72222222233333,132
"p3_29",1.33,0.874670227666667,0.605555555666667,1.8,132
"p3_30",1.11,1.396543389,0.722222222,1.888888889,120
"p3_30",1.14,1.20465895566667,0.833333333333333,2.28888888866667,120
"p3_30",1.2,1.20565292233333,0.944444444333333,1.77777777766667,120
"p3_30",1.25,1.25262566666667,0.777777777666667,1.94444444433333,120
"p3_30",1.33,1.192665411,0.944444444333333,2.13333333333333,120
"p3_31",1.11,0.808419744333333,0.722222222333333,2.94444444433333,123
"p3_31",1.14,0.792074278,0.833333333,3.05555555566667,123
"p3_31",1.2,0.757097666666667,0.944444444333333,2.94444444433333,123
"p3_31",1.25,0.783804611333333,0.722222222333333,2.66666666666667,123
"p3_31",1.33,0.833309433333333,0.7,2.43333333333333,123
"p3_32",1.11,0.951705389,0.555555555666667,3.05555555533333,104
"p3_32",1.14,1.09824233333333,0.644444444666667,3.22222222233333,104
"p3_32",1.2,0.980062888666667,0.722222222,2.83333333333333,104
"p3_32",1.25,0.942517311,1,2.82222222233333,104
"p3_32",1.33,0.961590044333333,0.822222222333333,2.94444444433333,104
"p3_33",1.11,0.839291266666667,0.744444444333333,3.04444444433333,123
"p3_33",1.14,0.840272777666667,0.944444444333333,3.222222222,123
"p3_33",1.2,0.852269411,0.755555555333333,3.14444444466667,123
"p3_33",1.25,0.842860166666667,0.833333333333333,3.33333333333333,123
"p3_33",1.33,0.875429155333333,0.811111111,3.12222222233333,123
"p3_34",1.11,1.02969823333333,0.544444444333333,3.04444444433333,123
"p3_34",1.14,0.9330598,0.877777777666667,2.488888889,123
"p3_34",1.2,0.934513111,0.888888888666667,3.66666666666667,123
"p3_34",1.25,0.911626978,0.933333333333333,3.088888889,123
"p3_34",1.33,0.873017666666667,0.944444444333333,3.05555555533333,123
"p3_35",1.11,1.1056472,0.755555555333333,3.3,118
"p3_35",1.14,1.55492672233333,0.833333333333333,2.83333333333333,118
"p3_35",1.2,1.27077816666667,0.888888888666667,2.55555555566667,118
"p3_35",1.25,1.10318797766667,0.888888889,3.18888888866667,118
"p3_35",1.33,0.984438155666667,1,2.588888889,118
"p3_36",1.11,1.14874565566667,0.766666666666667,3.711111111,123
"p3_36",1.14,1.13065766633333,0.777777777666667,3.49999999966667,123
"p3_36",1.2,1.17483883333333,0.944444444333333,3.00000000033333,123
"p3_36",1.25,1.07742277766667,0.888888888666667,3.55555555566667,123
"p3_36",1.33,1.049129489,1,3.588888889,123
"p3_37",1.11,0.735086133333333,0.477777777666667,2.68888888866667,91
"p3_37",1.14,0.682989,0.722222222333333,2.44444444433333,91
"p3_37",1.2,0.703994000333333,0.555555555666667,3.111111111,91
"p3_37",1.25,0.748223133333333,0.655555555666667,2.94444444466667,91
"p3_37",1.33,0.663341322333333,0.711111111,3.03333333333333,91
"p3_38",1.11,1.71134166666667,0.611111111,2.66666666666667,95
"p3_38",1.14,1.70354199966667,0.833333333333333,2.83333333333333,95
"p3_38",1.2,1.78846399966667,0.722222222333333,2.66666666666667,95
"p3_38",1.25,1.51794144433333,0.944444444333333,3.46666666666667,95
"p3_38",1.33,1.460542,1,3.05555555566667,95
"p3_39",1.11,0.864824066666667,0.755555555666667,2.75555555566667,123
"p3_39",1.14,0.822734166666667,0.677777777666667,2.86666666666667,123
"p3_39",1.2,0.785320833333333,0.611111111333333,1.94444444466667,123
"p3_39",1.25,0.805325522333333,0.766666666666667,2.74444444433333,123
"p3_39",1.33,0.798982444333333,0.833333333333333,2,123
"p3_40",1.11,0.860341689,0.944444444333333,3.97777777766667,108
"p3_40",1.14,0.930118644333333,0.744444444333333,3.54444444433333,108
"p3_40",1.2,0.885642666666667,0.888888888666667,3.27777777766667,108
"p3_40",1.25,0.903689277666667,0.944444444333333,3.44444444433333,108
"p3_40",1.33,0.819300566666667,1,3.67777777766667,108
"p3_41",1.11,1.79013216666667,0.777777777666667,2.61111111133333,101
"p3_41",1.14,1.81380416633333,0.611111111333333,2.72222222233333,101
"p3_41",1.2,1.66967473333333,0.755555555666667,2.722222222,101
"p3_41",1.25,1.813346789,0.866666666666667,2.47777777766667,101
"p3_41",1.33,1.373562111,0.888888888666667,2.94444444433333,101
"p3_42",1.11,0.669303,0.555555555333333,4.111111111,103
"p3_42",1.14,0.646328611,0.777777777666667,3.88888888866667,103
"p3_42",1.2,0.677358266666667,0.733333333333333,3.33333333333333,103
"p3_42",1.25,0.6610071,0.8,3.76666666666667,103
"p3_42",1.33,0.617437444666667,1,3.777777778,103
"p3_43",1.11,1.09676137766667,0.711111111,3.588888889,123
"p3_43",1.14,0.95292,0.777777777666667,3.83333333333333,123
"p3_43",1.2,0.869513889,0.888888888666667,3.22222222233333,123
"p3_43",1.25,0.851744011333333,0.944444444333333,3.27777777766667,123
"p3_43",1.33,0.835726166333333,0.833333333333333,3.72222222233333,123
"p3_44",1.11,0.889565055666667,0.722222222333333,3.55555555566667,108
"p3_44",1.14,0.994821933333333,0.933333333333333,3.42222222233333,108
"p3_44",1.2,0.843779222333333,0.888888888666667,3.61111111133333,108
"p3_44",1.25,0.850521222,0.888888888666667,3.38888888866667,108
"p3_44",1.33,0.799764511,1,3.56666666666667,108
"p3_45",1.11,1.25793572233333,0.722222222333333,3.5,111
"p3_45",1.14,1.096780778,0.833333333333333,3.722222222,111
"p3_45",1.2,1.12898425533333,0.711111111333333,3.16666666666667,111
"p3_45",1.25,1.15197632233333,0.944444444333333,3.37777777766667,111
"p3_45",1.33,1.01306305566667,1,3.77777777766667,111
"p3_46",1.11,0.910469555333333,0.722222222333333,4.16666666633333,120
"p3_46",1.14,0.8625395,0.944444444333333,4.11111111133333,120
"p3_46",1.2,0.943167166666667,0.888888889,4.22222222233333,120
"p3_46",1.25,0.840383722,1,4.41111111133333,120
"p3_46",1.33,0.739747011,0.888888888666667,4.2,120
"p3_47",1.11,1.17209573333333,0.766666666666667,3.677777778,107
"p3_47",1.14,1.14709111133333,0.833333333333333,3.777777778,107
"p3_47",1.2,1.1526965,0.944444444333333,3.94444444466667,107
"p3_47",1.25,1.16241342233333,0.877777777666667,3.622222222,107
"p3_47",1.33,1.098049278,1,3.611111111,107
"p3_48",1.11,1.05416494433333,0.777777777666667,3.55555555566667,115
"p3_48",1.14,0.995537888666667,0.833333333333333,3.66666666666667,115
"p3_48",1.2,0.961551355666667,0.688888888666667,3.24444444433333,115
"p3_48",1.25,0.986840444333333,1,3.611111111,115
"p3_48",1.33,0.9257555,0.944444444333333,3.722222222,115
"p3_49",1.11,2.10668686666667,0.8,2.86666666666667,108
"p3_49",1.14,2.13527316666667,0.577777778,3.06666666666667,108
"p3_49",1.2,2.03581793333333,0.755555555666667,2.511111111,108
"p3_49",1.25,2.088949111,0.944444444333333,2.61111111133333,108
"p3_49",1.33,1.98195277766667,1,2.55555555566667,108
"p3_50",1.11,1.2399551,0.533333333333333,2.4,123
"p3_50",1.14,0.946129122,0.588888889,2.45555555533333,123
"p3_50",1.2,0.827837222,0.888888889,1.877777778,123
"p3_50",1.25,0.896669389,0.888888888666667,2.222222222,123
"p3_50",1.33,0.979133111333333,0.888888888666667,2.22222222233333,123
"p3_51",1.11,1.28440613333333,0.555555555666667,3.011111111,109
"p3_51",1.14,1.16014933333333,0.722222222333333,3.22222222233333,109
"p3_51",1.2,1.11897501133333,0.822222222333333,3.14444444433333,109
"p3_51",1.25,1.02730744433333,0.888888889,3.33333333333333,109
"p3_51",1.33,1.07106624433333,1,3.46666666666667,109
"p3_52",1.11,0.784962533333333,0.577777777666667,3.74444444466667,118
"p3_52",1.14,0.788699077666667,0.644444444666667,4.15555555566667,118
"p3_52",1.2,0.815780611333333,0.833333333,3.5,118
"p3_52",1.25,0.793291055666667,0.833333333333333,3.222222222,118
"p3_52",1.33,0.816077444333333,0.888888888666667,3.888888889,118
"p3_53",1.11,0.849682455666667,0.722222222,3.55555555566667,108
"p3_53",1.14,0.847618444666667,0.666666667,3.77777777766667,108
"p3_53",1.2,0.860532822333333,0.944444444333333,3.95555555566667,108
"p3_53",1.25,0.774496,0.888888888666667,3.66666666666667,108
"p3_53",1.33,0.7430535,0.944444444333333,4.05555555533333,108
"p3_54",1.11,0.857570944333333,0.472222222333333,4.19444444433333,113
"p3_54",1.14,0.710920444333333,0.666666666666667,3.83333333333333,113
"p3_54",1.2,0.765714555333333,0.833333333333333,4,113
"p3_54",1.25,0.728126666666667,0.944444444333333,3.577777778,113
"p3_54",1.33,0.742039111333333,0.944444444333333,3.611111111,113
"p3_55",1.11,0.776861433333333,0.777777777666667,4.12222222233333,113
"p3_55",1.14,0.817559333333333,0.888888889,4.38888888866667,113
"p3_55",1.2,0.745930444666667,0.777777777666667,4.33333333333333,113
"p3_55",1.25,0.690750933333333,0.933333333333333,4.72222222233333,113
"p3_55",1.33,0.798119422333333,0.822222222,4.75555555566667,113
"p3_56",1.11,0.933948955333333,0.755555555333333,3.83333333333333,111
"p3_56",1.14,1.028198111,0.888888888666667,3.61111111133333,111
"p3_56",1.2,1.00637938866667,0.888888889,3.55555555566667,111
"p3_56",1.25,0.879156811,0.933333333333333,4.08888888866667,111
"p3_56",1.33,0.912880333666667,0.666666666666667,3.5,111
"p3_57",1.11,1.22560916666667,0.722222222,3.44444444433333,97
"p3_57",1.14,1.141252722,0.527777778,3.222222222,97
"p3_57",1.2,1.14963696666667,0.566666666666667,3.1,97
"p3_57",1.25,1.09658305533333,0.888888888666667,3.333333333,97
"p3_57",1.33,1.09918122233333,0.944444444333333,3.277777778,97
"p3_58",1.11,1.09643316666667,0.833333333333333,2.911111111,118
"p3_58",1.14,1.086857611,0.666666666666667,3.33333333333333,118
"p3_58",1.2,1.050649278,0.611111111333333,3.49999999966667,118
"p3_58",1.25,1.079405778,0.833333333333333,3.94444444433333,118
"p3_58",1.33,1.06682188866667,1,3.55555555566667,118
"p3_59",1.11,0.992374722,0.666666667,3.99999999966667,113
"p3_59",1.14,0.974316589,0.666666666666667,4.32222222233333,113
"p3_59",1.2,0.925515366666667,0.711111111333333,4.16666666666667,113
"p3_59",1.25,0.800305344333333,0.822222222333333,3.677777778,113
"p3_59",1.33,0.838446722,0.833333333333333,4.388888889,113
"p3_60",1.11,0.8337974,0.622222222333333,4.55555555566667,115
"p3_60",1.14,0.839311833666667,0.666666666666667,4.388888889,115
"p3_60",1.2,0.858346888666667,0.833333333333333,4.222222222,115
"p3_60",1.25,0.812628167,0.833333333333333,4.55555555533333,115
"p3_60",1.33,0.822830277666667,1,4.388888889,115
"p3_61",1.11,0.920895333333333,0.611111111333333,3.16666666666667,97
"p3_61",1.14,1.02316991133333,0.688888888666667,3.36666666666667,97
"p3_61",1.2,0.901814611333333,0.555555555666667,3.611111111,97
"p3_61",1.25,0.941346944666667,0.611111111333333,3.277777778,97
"p3_61",1.33,0.965626444666667,0.833333333333333,3.83333333333333,97
"p3_62",1.11,1.060442989,0.822222222,3.52222222233333,108
"p3_62",1.14,1.14267256666667,0.755555555666667,3.84444444433333,108
"p3_62",1.2,1.1383289,0.755555555333333,3.36666666666667,108
"p3_62",1.25,1.20468133333333,0.888888888666667,3.55555555566667,108
"p3_62",1.33,1.107983711,0.766666666666667,3.288888889,108
"p3_63",1.11,1.28298834433333,0.644444444333333,3.06666666666667,100
"p3_63",1.14,1.238007111,0.722222222333333,4,100
"p3_63",1.2,1.248883322,0.7,3.45555555566667,100
"p3_63",1.25,1.24695844433333,0.944444444333333,3.277777778,100
"p3_63",1.33,1.08808672233333,0.933333333333333,3.44444444433333,100
"p3_64",1.11,1.05087183333333,0.611111111,3.05555555566667,88
"p3_64",1.14,0.998290266666667,0.744444444333333,3.388888889,88
"p3_64",1.2,1.03937193333333,0.633333333333333,3.31111111133333,88
"p3_64",1.25,0.990453678,0.888888889,3.4,88
"p3_64",1.33,1.05799537766667,0.877777777666667,3.05555555533333,88
"p3_65",1.11,0.754203333333333,0.555555555333333,4.44444444466667,99
"p3_65",1.14,0.717112055666667,0.666666666666667,4.111111111,99
"p3_65",1.2,0.692395944333333,0.555555555333333,4.388888889,99
"p3_65",1.25,0.668522499666667,0.611111111333333,4.05555555566667,99
"p3_65",1.33,0.611040778,0.888888888666667,4.277777778,99
"p3_66",1.11,0.860794177666667,0.633333333333333,3.88888888866667,102
"p3_66",1.14,0.79672525,0.722222222333333,4.55555555533333,102
"p3_66",1.2,0.860954944333333,0.644444444666667,3.86666666666667,102
"p3_66",1.25,0.787751111,0.833333333,4.44444444433333,102
"p3_66",1.33,0.788988189,0.888888889,3.888888889,102
"p3_67",1.11,0.966791555666667,0.777777777666667,3.72222222233333,107
"p3_67",1.14,0.952589477666667,0.833333333333333,3.95555555533333,107
"p3_67",1.2,0.910289344333333,0.877777777666667,3.84444444433333,107
"p3_67",1.25,0.990463222333333,0.833333333333333,3.77777777766667,107
"p3_67",1.33,1.00223338866667,1,3.94444444466667,107
"p3_68",1.11,0.858856789,0.533333333333333,4.488888889,100
"p3_68",1.14,0.942717833666667,0.611111111,3.49999999966667,100
"p3_68",1.2,0.904960389,0.888888889,4.388888889,100
"p3_68",1.25,0.858247444333333,0.888888888666667,4.38888888866667,100
"p3_68",1.33,0.782250711333333,0.944444444333333,4.277777778,100
"p3_69",1.11,0.634963855333333,0.711111111,4.522222222,107
"p3_69",1.14,0.683795611,0.833333333,4.44444444466667,107
"p3_69",1.2,0.715942444666667,0.5,4.50000000033333,107
"p3_69",1.25,0.680719233333333,0.644444444333333,4.511111111,107
"p3_69",1.33,0.639731944333333,0.777777778,4.44444444466667,107
"p3_70",1.11,1.160647622,0.755555555666667,3.722222222,100
"p3_70",1.14,1.19459446666667,0.7,3.81111111133333,100
"p3_70",1.2,1.09565723333333,0.733333333333333,3.93333333333333,100
"p3_70",1.25,1.17458244433333,0.833333333,4.05555555566667,100
"p3_70",1.33,0.984330222,0.944444444333333,3.611111111,100
"p3_71",1.11,1.02974144433333,0.777777777666667,4.05555555566667,105
"p3_71",1.14,1.07109161133333,0.722222222,3.22222222233333,105
"p3_71",1.2,1.041029,0.711111111333333,3.42222222233333,105
"p3_71",1.25,0.982344066666667,1,3.64444444433333,105
"p3_71",1.33,0.987300755666667,0.933333333333333,3.511111111,105
"p3_72",1.11,1.34544130566667,0.638888889,3.47222222233333,106
"p3_72",1.14,1.34197993333333,0.944444444333333,2.877777778,106
"p3_72",1.2,1.33821222233333,0.777777777666667,2.94444444433333,106
"p3_72",1.25,1.38970594466667,0.944444444333333,3.05555555566667,106
"p3_72",1.33,1.12769650033333,0.944444444333333,3.55555555566667,106
"p3_73",1.11,1.04798563333333,0.644444444333333,2,105
"p3_73",1.14,0.750825,0.777777777666667,2.33333333333333,105
"p3_73",1.2,0.705557577666667,0.888888888666667,2.22222222233333,105
"p3_73",1.25,0.803948777666667,0.777777777666667,1.888888889,105
"p3_73",1.33,0.814005111,0.888888889,2.61111111133333,105
"p3_74",1.11,1.221389911,0.6,2.42222222233333,107
"p3_74",1.14,1.27024715533333,0.7,2.66666666666667,107
"p3_74",1.2,1.21268550033333,0.722222222333333,3.05555555566667,107
"p3_74",1.25,1.30635777766667,0.722222222333333,2.488888889,107
"p3_74",1.33,1.12692344466667,0.833333333333333,3.11111111133333,107
"p3_75",1.11,1.12907405566667,0.666666666666667,3.05555555566667,99
"p3_75",1.14,0.879363277666667,0.7,2.93333333333333,99
"p3_75",1.2,1.02452886666667,0.833333333333333,3.34444444433333,99
"p3_75",1.25,0.901328722333333,0.666666667,2.72222222233333,99
"p3_75",1.33,0.978334,0.888888889,3.111111111,99
"p3_76",1.11,0.704305277666667,0.722222222333333,3.888888889,107
"p3_76",1.14,0.700961778,0.611111111,3.66666666666667,107
"p3_76",1.2,0.696313944666667,0.777777777666667,3.77777777766667,107
"p3_76",1.25,0.703357166666667,0.777777777666667,4.11111111133333,107
"p3_76",1.33,0.6848836,0.822222222,3.711111111,107
"p3_77",1.11,1.13089544433333,0.722222222333333,2.55555555566667,120
"p3_77",1.14,1.12952355566667,1,3.16666666666667,120
"p3_77",1.2,0.971443333333333,0.777777777666667,3.94444444466667,120
"p3_77",1.25,0.965412944666667,0.944444444333333,3.55555555566667,120
"p3_77",1.33,0.980030055666667,1,3.16666666633333,120
"p3_78",1.11,1.02675967766667,0.555555555666667,3.9,93
"p3_78",1.14,1.07597966666667,0.777777777666667,3.44444444466667,93
"p3_78",1.2,1.017284611,0.555555555333333,3.55555555566667,93
"p3_78",1.25,0.875775989,0.866666666666667,3.57777777766667,93
"p3_78",1.33,0.939130533333333,1,3.74444444433333,93
"p3_79",1.11,0.786605633333333,0.755555555333333,4.2,118
"p3_79",1.14,0.818597977666667,0.477777777666667,4.27777777766667,118
"p3_79",1.2,0.794316344333333,0.877777777666667,3.86666666666667,118
"p3_79",1.25,0.793692,0.722222222333333,3.722222222,118
"p3_79",1.33,0.671295033333333,0.833333333333333,4.21111111133333,118
"p3_80",1.11,0.621327489,0.822222222333333,3.73333333333333,104
"p3_80",1.14,0.613045167,0.555555555666667,4.16666666666667,104
"p3_80",1.2,0.590580277666667,0.555555555666667,4.333333333,104
"p3_80",1.25,0.611174922,0.822222222333333,3.9,104
"p3_80",1.33,0.622023944333333,0.833333333333333,4.77777777766667,104
"p3_81",1.11,1.13117545533333,0.7,4.088888889,112
"p3_81",1.14,1.03988094466667,0.611111111,4.05555555566667,112
"p3_81",1.2,1.138694,0.722222222333333,3.44444444433333,112
"p3_81",1.25,1.013644089,0.944444444333333,4.1,112
"p3_81",1.33,1.07443772233333,1,4,112
"p3_82",1.11,1.04593355566667,0.344444444666667,3.03333333333333,99
"p3_82",1.14,1.149469222,0.611111111333333,3.44444444466667,99
"p3_82",1.2,1.01538455566667,0.888888888666667,3.33333333333333,99
"p3_82",1.25,0.934357366666667,0.944444444333333,3.111111111,99
"p3_82",1.33,1.03542775566667,0.877777777666667,2.92222222233333,99
"p3_83",1.11,1.12507471133333,0.766666666666667,3.277777778,103
"p3_83",1.14,1.05129488866667,0.777777778,3.66666666633333,103
"p3_83",1.2,1.071735222,0.833333333,4,103
"p3_83",1.25,1.009947311,0.944444444333333,3.61111111133333,103
"p3_83",1.33,0.988463666666667,1,3.16666666666667,103
"p3_84",1.11,1.208841,0.555555555333333,3,118
"p3_84",1.14,0.951326666666667,0.5,2.27777777766667,118
"p3_84",1.2,1.18008127766667,0.833333333333333,2.75555555566667,118
"p3_84",1.25,0.873497611,0.777777777666667,3.72222222233333,118
"p3_84",1.33,1.042780222,0.944444444333333,2.611111111,118
"p3_85",1.11,1.057380411,0.688888889,3.45555555566667,106
"p3_85",1.14,0.751673277666667,0.722222222333333,2.77777777766667,106
"p3_85",1.2,0.802858866666667,0.833333333333333,2.95555555566667,106
"p3_85",1.25,0.901558489,0.944444444333333,2.611111111,106
"p3_85",1.33,0.749964678,0.944444444333333,2.93333333333333,106
"p3_86",1.11,0.906844333333333,0.566666666666667,2.57777777766667,120
"p3_86",1.14,0.804529444333333,0.722222222,2.22222222233333,120
"p3_86",1.2,0.879822666666667,0.888888888666667,2.33333333333333,120
"p3_86",1.25,0.821718978,0.933333333333333,2.12222222233333,120
"p3_86",1.33,0.854391944333333,0.888888888666667,1.888888889,120
"p3_87",1.11,0.615868166666667,0.744444444333333,3.788888889,101
"p3_87",1.14,0.659614888666667,0.722222222,3.277777778,101
"p3_87",1.2,0.638268889,0.722222222333333,3.83333333333333,101
"p3_87",1.25,0.6368285,0.666666667,3.77777777766667,101
"p3_87",1.33,0.601022655666667,0.744444444333333,3.77777777766667,101
